F0final_sma,voicingFinalUnclipped_sma,jitterLocal_sma,jitterDDP_sma,shimmerLocal_sma,logHNR_sma,audspec_lengthL1norm_sma,audspecRasta_lengthL1norm_sma,pcm_RMSenergy_sma,pcm_zcr_sma,audSpec_Rfilt_sma[0],audSpec_Rfilt_sma[1],audSpec_Rfilt_sma[2],audSpec_Rfilt_sma[3],audSpec_Rfilt_sma[4],audSpec_Rfilt_sma[5],audSpec_Rfilt_sma[6],audSpec_Rfilt_sma[7],audSpec_Rfilt_sma[8],audSpec_Rfilt_sma[9],audSpec_Rfilt_sma[10],audSpec_Rfilt_sma[11],audSpec_Rfilt_sma[12],audSpec_Rfilt_sma[13],audSpec_Rfilt_sma[14],audSpec_Rfilt_sma[15],audSpec_Rfilt_sma[16],audSpec_Rfilt_sma[17],audSpec_Rfilt_sma[18],audSpec_Rfilt_sma[19],audSpec_Rfilt_sma[20],audSpec_Rfilt_sma[21],audSpec_Rfilt_sma[22],audSpec_Rfilt_sma[23],audSpec_Rfilt_sma[24],audSpec_Rfilt_sma[25],pcm_fftMag_fband250-650_sma,pcm_fftMag_fband1000-4000_sma,pcm_fftMag_spectralRollOff25.0_sma,pcm_fftMag_spectralRollOff50.0_sma,pcm_fftMag_spectralRollOff75.0_sma,pcm_fftMag_spectralRollOff90.0_sma,pcm_fftMag_spectralFlux_sma,pcm_fftMag_spectralCentroid_sma,pcm_fftMag_spectralEntropy_sma,pcm_fftMag_spectralVariance_sma,pcm_fftMag_spectralSkewness_sma,pcm_fftMag_spectralKurtosis_sma,pcm_fftMag_spectralSlope_sma,pcm_fftMag_psySharpness_sma,pcm_fftMag_spectralHarmonicity_sma,mfcc_sma[1],mfcc_sma[2],mfcc_sma[3],mfcc_sma[4],mfcc_sma[5],mfcc_sma[6],mfcc_sma[7],mfcc_sma[8],mfcc_sma[9],mfcc_sma[10],mfcc_sma[11],mfcc_sma[12],mfcc_sma[13],mfcc_sma[14]
0.0,0.69737214,0.0,0.0,0.0,-100.0,0.29536936,1.3714472,0.011297611,0.40833333,0.13865642,0.2233814,0.40845263,0.6906759,0.7933979,0.7161746,0.673503,0.74607426,0.8861568,1.0186049,1.1589528,1.383696,1.1958544,1.4243487,1.3102494,1.472216,1.5007356,2.1030886,1.9912504,1.9155194,2.1732557,2.1430032,2.3680613,2.2981489,2.3300104,2.5941598,0.0012576567,0.0036426766,708.3333,1125.0,2697.9167,3531.25,0.050447848,1670.6459,5.2555547,1402819.1,0.5326373,1.78122,-0.00031137024,1.1562626,0.0027296487,-8.46927,-4.383074,-24.329535,-13.3520355,6.079678,6.376653,-10.0480585,-11.704358,-12.097661,1.8025808,11.975026,14.699364,10.603179,4.458506
0.0,0.6889405,0.0,0.0,0.0,-100.0,0.31004813,1.4059085,0.0125231845,0.42569447,0.14591616,0.23319237,0.41025546,0.6698888,0.7686634,0.72548723,0.686976,0.80367184,1.0800065,1.1712693,1.1122311,1.4042162,1.254121,1.4673761,1.4667268,1.395124,1.4834871,1.9974732,1.9335957,2.015589,2.2368047,2.1342795,2.426814,2.3205442,2.429805,2.7801034,0.0014803573,0.0041285655,666.6667,770.8333,2697.9167,3593.75,0.053831827,1603.5426,5.047711,1460499.0,0.6728031,1.8017006,-0.00039048362,1.1230333,0.0033435894,-8.351642,-5.2836704,-30.305481,-15.635907,1.4545289,4.954098,-3.7927802,-12.699005,-18.025932,9.414535,11.680499,10.603627,11.473956,3.3061988
0.0,0.6842076,0.0,0.0,0.0,-100.0,0.3215429,1.4331897,0.013133194,0.44930553,0.1328115,0.22677672,0.3929864,0.6111052,0.7685359,0.77746195,0.7484427,0.8508069,1.2682813,1.312029,1.0530776,1.3601866,1.2447692,1.447031,1.6205091,1.3906814,1.5274743,1.858106,1.7979488,2.1076472,2.336321,2.158537,2.4403358,2.3462703,2.459463,3.025338,0.0016067758,0.004514981,666.6667,791.6667,2687.5,3479.1667,0.05055225,1590.4814,5.0229664,1438564.0,0.6786874,1.8125974,-0.0004475046,1.116057,0.0037321912,-9.47,-6.6882534,-33.742455,-20.921698,-1.8666044,2.3090923,-7.113144,-17.06355,-15.779819,12.566022,13.063214,6.743587,8.790577,1.5195332
0.0,0.6615321,0.0,0.0,0.0,-100.0,0.32269773,1.4414836,0.013085884,0.4888889,0.107579656,0.20990272,0.35795435,0.55584717,0.7655794,0.8466974,0.84092396,0.8472696,1.3504449,1.4078585,1.0552834,1.3606396,1.2201437,1.3842565,1.6892118,1.3742285,1.543717,1.7038246,1.6728657,2.158204,2.3870788,2.1263578,2.4781022,2.4668577,2.452604,3.1151388,0.0012436259,0.0046063173,677.0833,875.0,2885.4167,3364.5833,0.047394488,1637.7037,5.125134,1419487.4,0.576221,1.6610662,-0.00038277384,1.1377265,0.0036914137,-11.201183,-8.692825,-38.67681,-24.112684,-0.7803913,-1.9180874,-11.354323,-13.600434,-9.838527,7.9096837,11.981824,1.4562674,4.6383433,-1.9848014
0.0,0.6379196,0.0,0.0,0.0,-100.0,0.3285872,1.4376062,0.013121403,0.52569443,0.08595381,0.18784933,0.32415786,0.50328183,0.7132926,0.8953478,0.93751067,0.82075673,1.3468529,1.4397928,1.10456,1.4022102,1.2176749,1.295715,1.6378311,1.3319625,1.55154,1.6938404,1.6778246,2.17965,2.421791,2.122256,2.4380019,2.5574353,2.4343712,3.0562975,0.001010339,0.0051071397,677.0833,1333.3334,2906.25,3385.4167,0.045679163,1730.234,5.23086,1370531.6,0.45841804,1.649944,-0.00030143143,1.188548,0.0036905298,-13.111577,-9.345326,-35.214855,-24.36036,3.598397,6.559254,-12.344907,-10.573329,-6.178739,8.198727,7.458317,3.3612034,5.0099707,-4.365658
0.0,0.6136399,0.0,0.0,0.0,-100.0,0.34086642,1.4331089,0.01338582,0.55972224,0.07679261,0.17649178,0.29541928,0.44961604,0.62345654,0.896698,0.9603753,0.7876978,1.2619685,1.3912295,1.1441997,1.420123,1.2734009,1.2515993,1.546147,1.2752639,1.5548471,1.8316526,1.8153433,2.230627,2.4715087,2.1349344,2.3633888,2.60515,2.4595044,2.963399,0.0008954958,0.0063384124,729.1667,1854.1666,3135.4167,3510.4167,0.048451055,1934.35,5.475935,1393656.1,0.17633474,1.5122336,-8.876413e-05,1.2857518,0.003781356,-14.422282,-9.424829,-32.95042,-21.675919,3.7975645,7.101803,-10.642084,-5.031923,-4.9375362,8.103351,9.028319,2.7336633,4.4438567,-3.3842678
0.0,0.6052589,0.0,0.0,0.0,-100.0,0.34991142,1.4336914,0.013787948,0.58402777,0.08245587,0.17821144,0.283107,0.41613093,0.5474512,0.8723595,0.91863227,0.75443727,1.1314269,1.2819816,1.1919614,1.4014889,1.311665,1.228519,1.5099465,1.323841,1.6037904,1.9499245,1.9465882,2.2594013,2.4884942,2.1754465,2.2565138,2.6269429,2.569857,2.965399,0.00073905784,0.008064733,812.5,2572.9167,3250.0,3635.4167,0.055533107,2192.9548,5.5990696,1391766.4,-0.17284155,1.5222197,0.00024020251,1.4019412,0.0036745071,-14.693641,-6.867475,-29.118103,-17.092712,0.2842528,7.604215,-11.921204,-10.111155,-2.2133167,17.7515,10.66701,-1.7600107,6.170574,0.032287914
0.0,0.58388233,0.0,0.0,0.0,-100.0,0.36625028,1.4520174,0.014537472,0.58611107,0.09192115,0.17928828,0.28532496,0.39607143,0.5217159,0.8902972,0.8779009,0.7407393,0.9706645,1.1509624,1.2689259,1.338728,1.3091778,1.2158701,1.5623225,1.5093788,1.7187303,2.0191681,2.0460002,2.31819,2.513225,2.1681886,2.2398028,2.6499746,2.66774,3.1021473,0.0010292114,0.009656868,1031.25,2614.5833,3343.75,3750.0,0.05745102,2333.8206,5.625674,1380206.5,-0.33183262,1.6410513,0.00041665198,1.4682139,0.0039474303,-16.446829,-8.188077,-29.84993,-20.266861,-6.118199,4.15379,-11.916733,-5.8880653,1.590775,21.981596,9.329652,-10.376557,2.1990862,1.1176296
0.0,0.5537145,0.0,0.0,0.0,-100.0,0.36815175,1.463572,0.014801645,0.56180555,0.096194535,0.1700489,0.28470537,0.39217058,0.5170586,0.9095936,0.8619308,0.72597265,0.8150473,1.0383526,1.3636065,1.2821997,1.2776021,1.1855909,1.5811186,1.7087458,1.8359152,1.9468535,2.0733945,2.3220615,2.4748828,2.0917852,2.3717482,2.7612622,2.7115545,3.2534764,0.00086633133,0.010926851,1364.5834,2854.1667,3343.75,3760.4167,0.059348863,2468.5188,5.4222507,1292222.5,-0.5528479,1.8565031,0.00062480144,1.5242666,0.004060771,-18.201569,-7.5788536,-31.27572,-19.05686,-4.011737,6.181633,-11.842369,-12.482451,5.902689,22.158234,7.895012,-9.395678,7.137861,5.029837
0.0,0.5343849,0.0,0.0,0.0,-100.0,0.37044725,1.4607903,0.014581797,0.50277776,0.097980104,0.15766169,0.2792295,0.38256153,0.50375676,0.8923626,0.86393124,0.729065,0.73451895,0.9833471,1.4176631,1.2219619,1.2377012,1.1811179,1.528965,1.8285438,1.9410855,1.8415813,2.1062763,2.294279,2.4551423,2.0642033,2.5045884,2.7704105,2.65805,3.3045676,0.00093637645,0.010371432,1333.3334,2604.1667,3333.3333,3760.4167,0.060135614,2372.8904,5.491449,1314339.0,-0.40355554,1.8045187,0.00048698147,1.4875811,0.004100661,-18.1822,-8.720908,-30.235071,-20.497505,0.11912163,7.9564013,-6.72155,-6.05234,0.62313145,19.961313,7.855762,-3.1243954,4.2436376,3.6616335
0.0,0.5579322,0.0,0.0,0.0,-100.0,0.36221698,1.4351177,0.014350834,0.43611112,0.10162953,0.15809363,0.26609936,0.36953083,0.49257872,0.820924,0.8556854,0.7740088,0.753469,0.969492,1.3945767,1.131063,1.2261215,1.250832,1.4596628,1.785718,1.9128995,1.7444253,2.156891,2.2003675,2.3613918,2.0757096,2.6162746,2.7234,2.5070395,3.20518,0.0010513877,0.009844569,1166.6666,2812.5,3229.1667,3750.0,0.06212297,2366.5007,5.410301,1332661.5,-0.4512099,1.7747706,0.0004604494,1.4758606,0.0040352517,-16.41098,-6.614488,-29.825777,-17.674273,1.8042074,9.636898,-0.68922204,-6.3331013,-0.84049195,11.615308,14.696027,3.8728352,2.3158967,6.8852324
0.0,0.60624844,0.0,0.0,0.0,-100.0,0.42259908,1.4292612,0.018869175,0.36666667,0.11774277,0.19769771,0.30576017,0.4232092,0.57195145,0.79463524,0.85178894,0.84948874,0.8302343,0.9672017,1.329559,1.0454837,1.2158135,1.3372989,1.4433957,1.6667353,1.8128225,1.7625059,2.2854083,2.146877,2.252216,2.1887105,2.7863874,2.6545575,2.4020875,2.9212227,0.007841944,0.016534947,666.6667,2437.5,3114.5833,3520.8333,0.10723117,2059.5696,5.5477676,1442143.0,-0.18657303,1.479835,-0.00048724553,1.3152022,0.005578212,-11.4621725,0.5323655,-22.398506,-23.502478,-0.87626815,0.17071152,-6.805185,-11.996417,-0.8080142,3.427015,15.380119,0.9964705,-1.5226917,7.7899246
0.0,0.6507652,0.0,0.0,0.0,-100.0,0.5177784,1.5084587,0.030119592,0.30694446,0.14489006,0.31154338,0.4838233,0.6493077,0.85293454,0.9723522,0.92210895,0.97078705,0.895953,0.94014543,1.2188793,0.9800733,1.2458596,1.4053183,1.4739561,1.565446,1.6790686,1.9859887,2.6642246,2.3229244,2.1349046,2.3656166,3.3001184,2.7445695,2.3815424,2.60759,0.032103717,0.037065756,479.16666,1791.6666,2937.5,3281.25,0.15362228,1805.8539,5.2961726,1466732.0,-0.05425604,1.4302964,-0.0034799054,1.1604539,0.017171567,-6.901661,11.535207,-14.64224,-29.019278,-6.093694,-10.415196,-15.8009615,-19.386381,5.963455,-13.595539,16.972265,-0.5366881,-3.9435892,12.070641
0.0,0.67780566,0.0,0.0,0.0,-100.0,0.59974194,1.7032852,0.042857815,0.2611111,0.18752432,0.5441296,0.94471115,1.251019,1.4059275,1.4035835,1.0505161,1.0786064,0.9159753,0.89236635,1.123363,1.0015739,1.2689945,1.3503523,1.4615134,1.5041175,1.6416546,2.4315155,3.3268032,2.777825,2.117261,2.5773766,4.180786,2.9672413,2.5321987,2.3484764,0.057437718,0.04522206,281.25,875.0,2447.9167,2885.4167,0.1873134,1298.683,5.0010285,1343635.5,0.58142525,1.987538,-0.008542153,0.8838577,0.027308406,-1.7806249,21.636986,-4.636985,-34.61601,-6.5951056,-16.861588,-32.510258,-26.817604,5.437754,-17.246977,11.852582,-5.1746273,-5.1937833,11.035744
0.0,0.69173175,0.0,0.0,0.0,-100.0,0.6057742,1.953618,0.049850713,0.23680556,0.22898865,0.8967936,1.728405,2.2372682,2.0923483,2.0032122,1.1785051,1.1501408,0.8929599,0.8354876,1.0312737,1.0783018,1.2743237,1.2551188,1.4477106,1.4878563,1.6581024,2.9335918,4.1174483,3.416626,2.183944,2.77392,4.9094214,3.0367117,2.7068386,2.238766,0.0754173,0.044047784,260.41666,322.91666,1625.0,2604.1667,0.15007532,1004.3748,4.5027313,1141207.0,1.1177716,2.9765537,-0.012924849,0.7207942,0.034793165,0.24780722,23.92367,-0.47143054,-33.276897,-9.957971,-17.93042,-36.75097,-23.659386,-1.1976599,-19.427372,9.813174,-8.6426735,-10.409553,13.013951
0.0,0.6959221,0.0,0.0,0.0,-100.0,0.5795954,2.0987725,0.050094064,0.23680556,0.2502087,1.2311205,2.4331748,3.0551605,2.5351584,2.4264827,1.2601484,1.1599755,0.83361864,0.7753663,0.97971106,1.160665,1.2500634,1.1746492,1.4911333,1.4755439,1.6463984,3.2075653,4.585064,3.820886,2.2569735,2.7959797,4.9593873,2.805869,2.7364032,2.261374,0.07660184,0.02981057,250.0,281.25,812.5,2343.75,0.108714014,781.86676,4.296066,922084.44,1.5920347,4.1301656,-0.015302226,0.60096234,0.029906629,1.594245,22.622545,2.084376,-31.750015,-11.856624,-20.215887,-40.886494,-19.116777,-6.982755,-13.9162245,2.2020886,-14.552902,-15.188293,14.286685
0.0,0.6965471,0.0,0.0,0.0,-100.0,0.5762746,2.09655,0.04835366,0.24930556,0.24091144,1.3898903,2.8280985,3.3845127,2.6320217,2.5596673,1.289938,1.1474757,0.79230124,0.7478504,0.9800809,1.2429806,1.2364724,1.1602188,1.6424828,1.5053355,1.6024357,3.2004178,4.5509744,3.8651688,2.2368631,2.6636412,4.353047,2.349865,2.6262827,2.2813642,0.083877705,0.026152795,250.0,281.25,395.83334,2166.6667,0.08610537,706.9136,4.2179127,800770.25,1.8940369,5.366875,-0.017101921,0.56060034,0.026314048,2.6693344,18.918001,-0.21048196,-30.586283,-15.652406,-21.257269,-40.798702,-20.95382,-9.894416,-17.40037,3.3559306,-15.026326,-16.013992,15.065243
0.0,0.6957254,0.0,0.0,0.0,-100.0,0.58293706,1.9851576,0.047051925,0.2597222,0.21258666,1.3286009,2.7400544,3.1447105,2.4827416,2.4544685,1.3291252,1.129798,0.7768087,0.75664014,1.0035123,1.2733527,1.2756615,1.2254044,1.8000641,1.5291452,1.5242319,2.9764004,4.1647973,3.6280167,2.1163356,2.417284,3.639774,1.9787592,2.3902133,2.3156092,0.09351986,0.026016474,250.0,291.66666,385.41666,2156.25,0.08831211,691.78955,4.2462053,793035.75,2.020788,5.871589,-0.018359868,0.55343527,0.027952932,3.2474182,18.512486,-2.0689814,-31.347916,-16.099943,-22.466635,-42.723568,-17.056864,-10.680229,-15.283526,4.5903344,-12.9980135,-18.540997,11.8084955
0.0,0.69271904,0.0,0.0,0.0,-100.0,0.6019203,1.8862449,0.045317262,0.25833336,0.19173278,1.1701154,2.4746308,2.7922192,2.3687394,2.3320513,1.398415,1.1290383,0.84770757,0.84395236,1.0725657,1.272417,1.3305851,1.2935764,1.8411962,1.5353498,1.4990768,2.7727134,3.726589,3.3738387,1.9880267,2.2070935,3.2137623,1.8535886,2.214637,2.2987518,0.10281625,0.026766414,260.41666,302.08334,427.08334,2312.5,0.09750196,697.274,4.33164,798343.3,2.0402274,5.8819222,-0.019322822,0.55836064,0.028586855,4.1588225,17.906963,-6.411309,-32.95431,-14.285526,-16.554052,-39.120342,-23.011206,-9.826411,-16.332432,10.854093,-10.582147,-15.960217,8.919231
0.0,0.69086695,0.0,0.0,0.0,-100.0,0.59332275,1.8039967,0.044339273,0.24861111,0.18185955,1.0248265,2.1152818,2.4574153,2.289271,2.2318068,1.4444218,1.1079453,0.9269455,0.9260276,1.131352,1.2418367,1.3596836,1.3302616,1.7007586,1.4893376,1.4937252,2.615386,3.3952992,3.1749156,1.9097338,2.039504,3.0176585,1.9462376,2.0968506,2.2555754,0.10204468,0.027534023,270.83334,312.5,427.08334,2354.1667,0.09839594,727.6225,4.322435,843282.3,1.9092914,5.2475147,-0.018181892,0.57657456,0.03276645,3.3526714,20.044014,-5.0921187,-33.93114,-12.9954,-19.310028,-43.149,-19.760876,-1.3716863,-14.567268,8.91772,-11.866778,-13.040855,6.5076385
0.0,0.6912132,0.0,0.0,0.0,-100.0,0.5910685,1.7259277,0.04419465,0.23333335,0.18011785,0.9170988,1.7574383,2.1523383,2.1743352,2.1059864,1.447516,1.0760254,0.97632813,0.97899896,1.1639632,1.2238942,1.3528785,1.3063751,1.4706081,1.4580531,1.5548896,2.4949932,3.1456878,2.9707444,1.901174,1.8878261,2.8367922,2.0911388,2.0839736,2.1649444,0.095825695,0.02596692,281.25,312.5,447.91666,2343.75,0.09817499,739.9512,4.3587956,842580.2,1.8696451,5.0794473,-0.016631728,0.58633447,0.030826965,3.3230083,18.083984,-6.0270247,-33.07003,-14.874371,-13.622283,-41.886776,-23.482508,1.7522033,-14.502519,9.237595,-12.305202,-4.8484693,3.0224617
0.0,0.6924278,0.0,0.0,0.0,-100.0,0.5712325,1.6427869,0.044888888,0.21527778,0.17928447,0.8285783,1.4473802,1.8857344,2.0015352,1.9466311,1.3714551,1.0348736,0.99885315,1.0135787,1.130187,1.2136205,1.3455472,1.2922553,1.2795385,1.4918565,1.6578788,2.4152563,2.9574802,2.7347813,1.8090614,1.7326025,2.5738518,2.1440465,2.173528,2.0530586,0.085641645,0.023578754,281.25,312.5,489.58334,2166.6667,0.09265506,750.1589,4.340544,877026.2,1.894982,5.223741,-0.014751007,0.59310144,0.032961726,3.5135953,16.974588,-4.675279,-29.06318,-19.093401,-9.528998,-42.588352,-20.203066,-0.7580703,-15.069953,11.81029,-7.120363,-5.5146847,-0.16928005
0.0,0.6929038,0.0,0.0,0.0,-100.0,0.5672742,1.5638307,0.04485023,0.20555556,0.177574,0.7527688,1.2186155,1.6629977,1.7789477,1.769404,1.2669287,0.98716134,0.9963309,1.071253,1.0567698,1.1777114,1.3497318,1.3317432,1.2184685,1.5463333,1.7546611,2.3450382,2.7995136,2.5120752,1.6802629,1.6021849,2.262983,2.001419,2.2798507,2.0588686,0.073099814,0.022799363,270.83334,302.08334,604.1667,2250.0,0.089655586,791.39355,4.433521,974020.75,1.8219333,4.9915524,-0.01281355,0.615352,0.029289305,3.6720457,15.43361,-5.529452,-26.671534,-19.79869,-3.7911692,-41.034336,-19.778517,-10.018809,-12.369805,13.260196,-2.496806,-11.005271,-0.59128565
0.0,0.6922962,0.0,0.0,0.0,-100.0,0.56166726,1.5006351,0.044740807,0.2048611,0.17459597,0.68759197,1.0875582,1.4914931,1.5498513,1.6004585,1.1583704,0.9456088,1.0147599,1.1702791,1.011197,1.1053314,1.321649,1.3907465,1.2705728,1.5883217,1.8207102,2.2718496,2.6619034,2.3371813,1.5199142,1.5579523,1.987286,1.7842354,2.352197,2.1548967,0.06486213,0.023491181,260.41666,291.66666,760.4167,2354.1667,0.084668666,824.7172,4.462377,1037238.5,1.7061639,4.578573,-0.011829221,0.631791,0.028330917,2.9585278,16.530405,-4.130674,-26.593887,-18.878809,-4.610648,-43.08252,-20.745928,-12.072929,-9.979615,11.7009735,-4.3132167,-15.799544,0.36210203
0.0,0.691356,0.0,0.0,0.0,-100.0,0.5515669,1.4407822,0.044383943,0.21597223,0.16495965,0.62469846,1.0318878,1.364027,1.348104,1.4614182,1.0822988,0.8815566,0.93601054,1.1967994,1.0149778,1.0373911,1.2657453,1.3848886,1.3234897,1.5311328,1.7955636,2.1625652,2.5475564,2.244494,1.4564819,1.6143049,1.8077124,1.6023413,2.3030155,2.2769182,0.06154434,0.023259021,250.0,281.25,687.5,2458.3333,0.0811668,824.11346,4.4147263,1052147.6,1.6793565,4.462885,-0.0115712,0.6278704,0.026224399,2.0523176,17.679771,-3.5146723,-27.924324,-17.745462,-10.6119795,-48.827282,-20.970062,-8.785315,-6.8012543,5.0327845,-11.997754,-18.162685,1.6727333
0.0,0.69236714,0.0,0.0,0.0,-100.0,0.56309915,1.396479,0.043829154,0.22430556,0.14907281,0.5657389,1.0140567,1.2695508,1.2043124,1.3633223,1.052113,0.8456046,0.8322706,1.1710719,1.0731696,1.0139319,1.2058282,1.3147143,1.3516773,1.46527,1.7359229,2.039936,2.4490016,2.2259147,1.4979137,1.7521396,1.7107185,1.5562779,2.1966517,2.2522733,0.0646468,0.023767784,250.0,291.66666,625.0,2375.0,0.08372829,792.0894,4.447366,956443.0,1.6962401,4.529139,-0.012650157,0.6121788,0.024053475,2.1052911,16.604513,-3.5586321,-30.574442,-16.530298,-14.062637,-46.9557,-22.640299,-10.163255,-7.921412,4.9241357,-16.287794,-17.698301,0.37052783
0.0,0.6922047,0.0,0.0,0.0,-100.0,0.5724666,1.3625518,0.04280242,0.23680556,0.13477148,0.51663154,0.99521947,1.1943742,1.130372,1.3027707,1.0441489,0.8410938,0.7504011,1.1196669,1.1292201,1.0334655,1.1975206,1.255724,1.3371158,1.3937067,1.6456703,1.9419035,2.3172007,2.2235177,1.5743064,1.8967797,1.6392804,1.5874182,2.125389,2.0986836,0.07067192,0.023193322,250.0,302.08334,531.25,2406.25,0.09833024,768.2662,4.462161,936513.7,1.8004411,4.8534837,-0.013682903,0.59817344,0.021678144,2.9351747,16.031345,-6.0256886,-29.82516,-14.542359,-14.4262,-45.725605,-21.032728,-11.63868,-9.915538,5.766545,-11.76061,-14.981102,-2.3233566
0.0,0.6919088,0.0,0.0,0.0,-100.0,0.58287764,1.3444518,0.04099531,0.25138888,0.12774916,0.48206624,0.94611186,1.1204917,1.1078674,1.2635065,1.0387709,0.8971634,0.80086833,1.1170093,1.1674253,1.0594606,1.232285,1.2740046,1.3064431,1.3257205,1.5347091,1.8955778,2.1588662,2.1737192,1.6743727,1.9747893,1.578139,1.6280485,2.156849,1.9137346,0.07458213,0.023293452,260.41666,322.91666,593.75,2552.0833,0.10027176,775.60394,4.5442877,937380.8,1.7972325,4.7969465,-0.013882916,0.6043953,0.019195596,3.523882,16.14412,-9.370904,-31.238985,-12.113282,-11.781506,-43.12756,-18.787823,-13.868805,-13.852611,8.657649,-5.9982514,-10.822864,-5.710865
0.0,0.68369246,0.0,0.0,0.0,-100.0,0.5853824,1.3312876,0.039899614,0.2590278,0.12913089,0.45874286,0.8634431,1.0387955,1.1144649,1.2401103,1.0120941,0.9765849,0.97912216,1.1387044,1.124763,1.0389949,1.277265,1.3180712,1.2410413,1.2365223,1.4053955,1.8660107,1.9831568,2.0406096,1.7676488,1.9695567,1.5428993,1.6927404,2.3114378,1.8461708,0.0794161,0.025119014,270.83334,333.33334,645.8333,2885.4167,0.098001026,845.0369,4.54901,1116893.9,1.7026817,4.36309,-0.013396648,0.63811994,0.022328889,3.0623224,19.914053,-13.361066,-31.201029,-14.053509,-9.569661,-40.988743,-15.384631,-13.915264,-16.753304,10.462074,1.4741286,-6.1149793,-9.490657
0.0,0.6780851,0.0,0.0,0.0,-100.0,0.57290024,1.3057783,0.039216142,0.2597222,0.13325475,0.44112012,0.7620513,0.9466047,1.1148797,1.2180878,0.97413594,1.014609,1.1213361,1.1394056,1.0267473,0.9644821,1.3092941,1.2973061,1.162039,1.1415634,1.3091149,1.8030385,1.8174781,1.849842,1.8254937,1.8967171,1.5466008,1.7829418,2.4493563,1.9027333,0.074760914,0.024281403,281.25,343.75,645.8333,3052.0833,0.090393074,874.6702,4.5459175,1172822.6,1.6172277,4.0134807,-0.012017717,0.65357167,0.023344206,2.4256117,21.205332,-12.024411,-30.561766,-16.812,-9.528072,-36.714355,-16.726412,-11.759968,-13.02649,11.629208,1.2950463,-7.3001637,-10.972943
0.0,0.6726239,0.0,0.0,0.0,-100.0,0.58153015,1.2784739,0.039670512,0.26041666,0.13591196,0.42499253,0.66783124,0.8578542,1.089733,1.1874615,0.93462276,0.9908516,1.151045,1.1218772,0.9134945,0.87836695,1.3134495,1.2356502,1.135002,1.140407,1.2898719,1.7006727,1.6808599,1.6503983,1.8866247,1.8673463,1.5995163,1.9304317,2.4251547,2.0308938,0.06930836,0.027615502,281.25,343.75,1239.5834,3218.75,0.10245743,990.18964,4.6172147,1377140.1,1.3571287,3.2100294,-0.010484263,0.7126959,0.02553731,1.2243952,20.749285,-10.383506,-27.34439,-17.768461,-12.95519,-31.443254,-20.056494,-11.947044,-5.9185233,9.0753355,2.0885937,-8.458096,-9.7150545
0.0,0.67434126,0.0,0.0,0.0,-100.0,0.57253104,1.2547355,0.039953496,0.27430555,0.13631566,0.40896058,0.6017235,0.7849488,1.02573,1.132259,0.90376234,0.93662214,1.0794587,1.1051754,0.8651026,0.82423323,1.3040318,1.2179716,1.2250447,1.27187,1.3488051,1.5713676,1.5427456,1.4743096,1.8892471,1.9079555,1.6440583,2.0301785,2.2127619,2.1784818,0.058101147,0.025424073,281.25,354.16666,1468.75,3406.25,0.10806114,1026.6377,4.7338543,1465670.4,1.31495,3.0955665,-0.008900393,0.7336423,0.023001852,1.6638256,17.109066,-9.729365,-23.288965,-19.441137,-13.074933,-25.824995,-22.302513,-17.705618,-1.1028373,6.274799,-0.20912705,-12.703258,-5.8832874
0.0,0.67473036,0.0,0.0,0.0,-100.0,0.59259194,1.2506158,0.04059634,0.29861113,0.1341548,0.39191833,0.57072335,0.73703,0.9341194,1.0567275,0.89747494,0.89379674,1.0141033,1.0821282,0.8927286,0.84200984,1.3033984,1.3302673,1.3966919,1.4521567,1.449138,1.4782343,1.4466114,1.351441,1.8913826,2.0263896,1.6793016,2.0595415,1.9077926,2.2967527,0.05296063,0.029981658,270.83334,364.58334,2104.1667,3552.0833,0.113225825,1136.7479,4.8850007,1637219.5,1.0919422,2.5144718,-0.008046362,0.7917244,0.021341085,1.0763775,15.927852,-10.117391,-21.7371,-18.55765,-16.421782,-24.915598,-19.58277,-19.00255,-4.7270956,1.0595198,2.4578927,-15.453311,-4.586211
0.0,0.6718809,0.0,0.0,0.0,-100.0,0.5797412,1.2489604,0.041251346,0.32916668,0.12985672,0.3713757,0.56861144,0.7113712,0.8391328,0.9822441,0.89442396,0.90612864,1.0344433,1.0440054,0.95932627,0.9140176,1.3008717,1.4749147,1.5527323,1.5315733,1.4765044,1.399496,1.374138,1.292229,1.8751918,2.1099193,1.6492969,1.9881134,1.6914825,2.4015682,0.049692076,0.027087742,260.41666,364.58334,1729.1666,3635.4167,0.1126765,1095.4028,4.8623576,1612358.6,1.2004852,2.7788947,-0.008186542,0.77024037,0.021250531,2.2360833,15.643939,-12.589816,-22.076576,-16.533247,-14.343877,-27.715567,-16.53951,-24.564272,-6.692246,-0.53273916,-0.32203546,-14.634239,-1.7529348
